6942 4
1040 0 0.000000000000000e+00
1040 1 0.000000000000000e+00
1040 2 0.000000000000000e+00
1041 0 0.000000000000000e+00
1041 1 0.000000000000000e+00
1041 2 0.000000000000000e+00
1042 0 0.000000000000000e+00
1042 1 0.000000000000000e+00
1042 2 0.000000000000000e+00
1043 0 0.000000000000000e+00
1043 1 0.000000000000000e+00
1043 2 0.000000000000000e+00
1044 0 0.000000000000000e+00
1044 1 0.000000000000000e+00
1044 2 0.000000000000000e+00
1045 0 0.000000000000000e+00
1045 1 0.000000000000000e+00
1045 2 0.000000000000000e+00
1046 0 0.000000000000000e+00
1046 1 0.000000000000000e+00
1046 2 0.000000000000000e+00
1047 0 0.000000000000000e+00
1047 1 0.000000000000000e+00
1047 2 0.000000000000000e+00
1048 0 0.000000000000000e+00
1048 1 0.000000000000000e+00
1048 2 0.000000000000000e+00
1049 0 0.000000000000000e+00
1049 1 0.000000000000000e+00
1049 2 0.000000000000000e+00
1050 0 0.000000000000000e+00
1050 1 0.000000000000000e+00
1050 2 0.000000000000000e+00
1051 0 0.000000000000000e+00
1051 1 0.000000000000000e+00
1051 2 0.000000000000000e+00
1052 0 0.000000000000000e+00
1052 1 0.000000000000000e+00
1052 2 0.000000000000000e+00
1053 0 0.000000000000000e+00
1053 1 0.000000000000000e+00
1053 2 0.000000000000000e+00
1054 0 0.000000000000000e+00
1054 1 0.000000000000000e+00
1054 2 0.000000000000000e+00
1055 0 0.000000000000000e+00
1055 1 0.000000000000000e+00
1055 2 0.000000000000000e+00
1056 0 0.000000000000000e+00
1056 1 0.000000000000000e+00
1056 2 0.000000000000000e+00
1057 0 0.000000000000000e+00
1057 1 0.000000000000000e+00
1057 2 0.000000000000000e+00
1058 0 0.000000000000000e+00
1058 1 0.000000000000000e+00
1058 2 0.000000000000000e+00
1059 0 0.000000000000000e+00
1059 1 0.000000000000000e+00
1059 2 0.000000000000000e+00
1060 0 0.000000000000000e+00
1060 1 0.000000000000000e+00
1060 2 0.000000000000000e+00
1061 0 0.000000000000000e+00
1061 1 0.000000000000000e+00
1061 2 0.000000000000000e+00
1062 0 0.000000000000000e+00
1062 1 0.000000000000000e+00
1062 2 0.000000000000000e+00
1063 0 0.000000000000000e+00
1063 1 0.000000000000000e+00
1063 2 0.000000000000000e+00
1064 0 0.000000000000000e+00
1064 1 0.000000000000000e+00
1064 2 0.000000000000000e+00
1065 0 0.000000000000000e+00
1065 1 0.000000000000000e+00
1065 2 0.000000000000000e+00
1107 0 0.000000000000000e+00
1107 1 0.000000000000000e+00
1107 2 0.000000000000000e+00
1108 0 0.000000000000000e+00
1108 1 0.000000000000000e+00
1108 2 0.000000000000000e+00
1109 0 0.000000000000000e+00
1109 1 0.000000000000000e+00
1109 2 0.000000000000000e+00
1110 0 0.000000000000000e+00
1110 1 0.000000000000000e+00
1110 2 0.000000000000000e+00
1111 0 0.000000000000000e+00
1111 1 0.000000000000000e+00
1111 2 0.000000000000000e+00
1112 0 0.000000000000000e+00
1112 1 0.000000000000000e+00
1112 2 0.000000000000000e+00
1113 0 0.000000000000000e+00
1113 1 0.000000000000000e+00
1113 2 0.000000000000000e+00
1114 0 0.000000000000000e+00
1114 1 0.000000000000000e+00
1114 2 0.000000000000000e+00
1115 0 0.000000000000000e+00
1115 1 0.000000000000000e+00
1115 2 0.000000000000000e+00
1116 0 0.000000000000000e+00
1116 1 0.000000000000000e+00
1116 2 0.000000000000000e+00
1117 0 0.000000000000000e+00
1117 1 0.000000000000000e+00
1117 2 0.000000000000000e+00
1118 0 0.000000000000000e+00
1118 1 0.000000000000000e+00
1118 2 0.000000000000000e+00
1119 0 0.000000000000000e+00
1119 1 0.000000000000000e+00
1119 2 0.000000000000000e+00
1120 0 0.000000000000000e+00
1120 1 0.000000000000000e+00
1120 2 0.000000000000000e+00
1121 0 0.000000000000000e+00
1121 1 0.000000000000000e+00
1121 2 0.000000000000000e+00
1122 0 0.000000000000000e+00
1122 1 0.000000000000000e+00
1122 2 0.000000000000000e+00
1123 0 0.000000000000000e+00
1123 1 0.000000000000000e+00
1123 2 0.000000000000000e+00
1124 0 0.000000000000000e+00
1124 1 0.000000000000000e+00
1124 2 0.000000000000000e+00
1125 0 0.000000000000000e+00
1125 1 0.000000000000000e+00
1125 2 0.000000000000000e+00
1126 0 0.000000000000000e+00
1126 1 0.000000000000000e+00
1126 2 0.000000000000000e+00
1127 0 0.000000000000000e+00
1127 1 0.000000000000000e+00
1127 2 0.000000000000000e+00
1128 0 0.000000000000000e+00
1128 1 0.000000000000000e+00
1128 2 0.000000000000000e+00
1129 0 0.000000000000000e+00
1129 1 0.000000000000000e+00
1129 2 0.000000000000000e+00
1130 0 0.000000000000000e+00
1130 1 0.000000000000000e+00
1130 2 0.000000000000000e+00
1131 0 0.000000000000000e+00
1131 1 0.000000000000000e+00
1131 2 0.000000000000000e+00
1132 0 0.000000000000000e+00
1132 1 0.000000000000000e+00
1132 2 0.000000000000000e+00
1133 0 0.000000000000000e+00
1133 1 0.000000000000000e+00
1133 2 0.000000000000000e+00
1134 0 0.000000000000000e+00
1134 1 0.000000000000000e+00
1134 2 0.000000000000000e+00
1135 0 0.000000000000000e+00
1135 1 0.000000000000000e+00
1135 2 0.000000000000000e+00
1136 0 0.000000000000000e+00
1136 1 0.000000000000000e+00
1136 2 0.000000000000000e+00
1137 0 0.000000000000000e+00
1137 1 0.000000000000000e+00
1137 2 0.000000000000000e+00
1138 0 0.000000000000000e+00
1138 1 0.000000000000000e+00
1138 2 0.000000000000000e+00
1139 0 0.000000000000000e+00
1139 1 0.000000000000000e+00
1139 2 0.000000000000000e+00
1140 0 0.000000000000000e+00
1140 1 0.000000000000000e+00
1140 2 0.000000000000000e+00
1141 0 0.000000000000000e+00
1141 1 0.000000000000000e+00
1141 2 0.000000000000000e+00
1142 0 0.000000000000000e+00
1142 1 0.000000000000000e+00
1142 2 0.000000000000000e+00
1143 0 0.000000000000000e+00
1143 1 0.000000000000000e+00
1143 2 0.000000000000000e+00
1144 0 0.000000000000000e+00
1144 1 0.000000000000000e+00
1144 2 0.000000000000000e+00
1145 0 0.000000000000000e+00
1145 1 0.000000000000000e+00
1145 2 0.000000000000000e+00
1146 0 0.000000000000000e+00
1146 1 0.000000000000000e+00
1146 2 0.000000000000000e+00
1147 0 0.000000000000000e+00
1147 1 0.000000000000000e+00
1147 2 0.000000000000000e+00
1189 0 0.000000000000000e+00
1189 1 0.000000000000000e+00
1189 2 0.000000000000000e+00
1190 0 0.000000000000000e+00
1190 1 0.000000000000000e+00
1190 2 0.000000000000000e+00
1191 0 0.000000000000000e+00
1191 1 0.000000000000000e+00
1191 2 0.000000000000000e+00
1192 0 0.000000000000000e+00
1192 1 0.000000000000000e+00
1192 2 0.000000000000000e+00
1193 0 0.000000000000000e+00
1193 1 0.000000000000000e+00
1193 2 0.000000000000000e+00
1194 0 0.000000000000000e+00
1194 1 0.000000000000000e+00
1194 2 0.000000000000000e+00
1195 0 0.000000000000000e+00
1195 1 0.000000000000000e+00
1195 2 0.000000000000000e+00
1196 0 0.000000000000000e+00
1196 1 0.000000000000000e+00
1196 2 0.000000000000000e+00
1197 0 0.000000000000000e+00
1197 1 0.000000000000000e+00
1197 2 0.000000000000000e+00
1198 0 0.000000000000000e+00
1198 1 0.000000000000000e+00
1198 2 0.000000000000000e+00
1199 0 0.000000000000000e+00
1199 1 0.000000000000000e+00
1199 2 0.000000000000000e+00
1200 0 0.000000000000000e+00
1200 1 0.000000000000000e+00
1200 2 0.000000000000000e+00
1201 0 0.000000000000000e+00
1201 1 0.000000000000000e+00
1201 2 0.000000000000000e+00
1202 0 0.000000000000000e+00
1202 1 0.000000000000000e+00
1202 2 0.000000000000000e+00
1203 0 0.000000000000000e+00
1203 1 0.000000000000000e+00
1203 2 0.000000000000000e+00
1204 0 0.000000000000000e+00
1204 1 0.000000000000000e+00
1204 2 0.000000000000000e+00
1205 0 0.000000000000000e+00
1205 1 0.000000000000000e+00
1205 2 0.000000000000000e+00
1206 0 0.000000000000000e+00
1206 1 0.000000000000000e+00
1206 2 0.000000000000000e+00
1207 0 0.000000000000000e+00
1207 1 0.000000000000000e+00
1207 2 0.000000000000000e+00
1208 0 0.000000000000000e+00
1208 1 0.000000000000000e+00
1208 2 0.000000000000000e+00
1209 0 0.000000000000000e+00
1209 1 0.000000000000000e+00
1209 2 0.000000000000000e+00
1210 0 0.000000000000000e+00
1210 1 0.000000000000000e+00
1210 2 0.000000000000000e+00
1211 0 0.000000000000000e+00
1211 1 0.000000000000000e+00
1211 2 0.000000000000000e+00
1212 0 0.000000000000000e+00
1212 1 0.000000000000000e+00
1212 2 0.000000000000000e+00
1213 0 0.000000000000000e+00
1213 1 0.000000000000000e+00
1213 2 0.000000000000000e+00
1214 0 0.000000000000000e+00
1214 1 0.000000000000000e+00
1214 2 0.000000000000000e+00
1215 0 0.000000000000000e+00
1215 1 0.000000000000000e+00
1215 2 0.000000000000000e+00
1216 0 0.000000000000000e+00
1216 1 0.000000000000000e+00
1216 2 0.000000000000000e+00
1217 0 0.000000000000000e+00
1217 1 0.000000000000000e+00
1217 2 0.000000000000000e+00
1218 0 0.000000000000000e+00
1218 1 0.000000000000000e+00
1218 2 0.000000000000000e+00
1219 0 0.000000000000000e+00
1219 1 0.000000000000000e+00
1219 2 0.000000000000000e+00
1220 0 0.000000000000000e+00
1220 1 0.000000000000000e+00
1220 2 0.000000000000000e+00
1221 0 0.000000000000000e+00
1221 1 0.000000000000000e+00
1221 2 0.000000000000000e+00
1222 0 0.000000000000000e+00
1222 1 0.000000000000000e+00
1222 2 0.000000000000000e+00
1223 0 0.000000000000000e+00
1223 1 0.000000000000000e+00
1223 2 0.000000000000000e+00
1224 0 0.000000000000000e+00
1224 1 0.000000000000000e+00
1224 2 0.000000000000000e+00
1225 0 0.000000000000000e+00
1225 1 0.000000000000000e+00
1225 2 0.000000000000000e+00
1226 0 0.000000000000000e+00
1226 1 0.000000000000000e+00
1226 2 0.000000000000000e+00
1227 0 0.000000000000000e+00
1227 1 0.000000000000000e+00
1227 2 0.000000000000000e+00
1228 0 0.000000000000000e+00
1228 1 0.000000000000000e+00
1228 2 0.000000000000000e+00
1229 0 0.000000000000000e+00
1229 1 0.000000000000000e+00
1229 2 0.000000000000000e+00
1271 0 0.000000000000000e+00
1271 1 0.000000000000000e+00
1271 2 0.000000000000000e+00
1272 0 0.000000000000000e+00
1272 1 0.000000000000000e+00
1272 2 0.000000000000000e+00
1273 0 0.000000000000000e+00
1273 1 0.000000000000000e+00
1273 2 0.000000000000000e+00
1274 0 0.000000000000000e+00
1274 1 0.000000000000000e+00
1274 2 0.000000000000000e+00
1275 0 0.000000000000000e+00
1275 1 0.000000000000000e+00
1275 2 0.000000000000000e+00
1276 0 0.000000000000000e+00
1276 1 0.000000000000000e+00
1276 2 0.000000000000000e+00
1277 0 0.000000000000000e+00
1277 1 0.000000000000000e+00
1277 2 0.000000000000000e+00
1278 0 0.000000000000000e+00
1278 1 0.000000000000000e+00
1278 2 0.000000000000000e+00
1279 0 0.000000000000000e+00
1279 1 0.000000000000000e+00
1279 2 0.000000000000000e+00
1280 0 0.000000000000000e+00
1280 1 0.000000000000000e+00
1280 2 0.000000000000000e+00
1281 0 0.000000000000000e+00
1281 1 0.000000000000000e+00
1281 2 0.000000000000000e+00
1282 0 0.000000000000000e+00
1282 1 0.000000000000000e+00
1282 2 0.000000000000000e+00
1283 0 0.000000000000000e+00
1283 1 0.000000000000000e+00
1283 2 0.000000000000000e+00
1284 0 0.000000000000000e+00
1284 1 0.000000000000000e+00
1284 2 0.000000000000000e+00
1285 0 0.000000000000000e+00
1285 1 0.000000000000000e+00
1285 2 0.000000000000000e+00
1286 0 0.000000000000000e+00
1286 1 0.000000000000000e+00
1286 2 0.000000000000000e+00
1287 0 0.000000000000000e+00
1287 1 0.000000000000000e+00
1287 2 0.000000000000000e+00
1288 0 0.000000000000000e+00
1288 1 0.000000000000000e+00
1288 2 0.000000000000000e+00
1289 0 0.000000000000000e+00
1289 1 0.000000000000000e+00
1289 2 0.000000000000000e+00
1290 0 0.000000000000000e+00
1290 1 0.000000000000000e+00
1290 2 0.000000000000000e+00
1291 0 0.000000000000000e+00
1291 1 0.000000000000000e+00
1291 2 0.000000000000000e+00
1292 0 0.000000000000000e+00
1292 1 0.000000000000000e+00
1292 2 0.000000000000000e+00
1293 0 0.000000000000000e+00
1293 1 0.000000000000000e+00
1293 2 0.000000000000000e+00
1294 0 0.000000000000000e+00
1294 1 0.000000000000000e+00
1294 2 0.000000000000000e+00
1295 0 0.000000000000000e+00
1295 1 0.000000000000000e+00
1295 2 0.000000000000000e+00
1296 0 0.000000000000000e+00
1296 1 0.000000000000000e+00
1296 2 0.000000000000000e+00
1297 0 0.000000000000000e+00
1297 1 0.000000000000000e+00
1297 2 0.000000000000000e+00
1298 0 0.000000000000000e+00
1298 1 0.000000000000000e+00
1298 2 0.000000000000000e+00
1299 0 0.000000000000000e+00
1299 1 0.000000000000000e+00
1299 2 0.000000000000000e+00
1300 0 0.000000000000000e+00
1300 1 0.000000000000000e+00
1300 2 0.000000000000000e+00
1301 0 0.000000000000000e+00
1301 1 0.000000000000000e+00
1301 2 0.000000000000000e+00
1302 0 0.000000000000000e+00
1302 1 0.000000000000000e+00
1302 2 0.000000000000000e+00
1303 0 0.000000000000000e+00
1303 1 0.000000000000000e+00
1303 2 0.000000000000000e+00
1304 0 0.000000000000000e+00
1304 1 0.000000000000000e+00
1304 2 0.000000000000000e+00
1305 0 0.000000000000000e+00
1305 1 0.000000000000000e+00
1305 2 0.000000000000000e+00
1306 0 0.000000000000000e+00
1306 1 0.000000000000000e+00
1306 2 0.000000000000000e+00
1307 0 0.000000000000000e+00
1307 1 0.000000000000000e+00
1307 2 0.000000000000000e+00
1308 0 0.000000000000000e+00
1308 1 0.000000000000000e+00
1308 2 0.000000000000000e+00
1309 0 0.000000000000000e+00
1309 1 0.000000000000000e+00
1309 2 0.000000000000000e+00
1310 0 0.000000000000000e+00
1310 1 0.000000000000000e+00
1310 2 0.000000000000000e+00
1311 0 0.000000000000000e+00
1311 1 0.000000000000000e+00
1311 2 0.000000000000000e+00
1353 0 0.000000000000000e+00
1353 1 0.000000000000000e+00
1353 2 0.000000000000000e+00
1354 0 0.000000000000000e+00
1354 1 0.000000000000000e+00
1354 2 0.000000000000000e+00
1355 0 0.000000000000000e+00
1355 1 0.000000000000000e+00
1355 2 0.000000000000000e+00
1356 0 0.000000000000000e+00
1356 1 0.000000000000000e+00
1356 2 0.000000000000000e+00
1357 0 0.000000000000000e+00
1357 1 0.000000000000000e+00
1357 2 0.000000000000000e+00
1358 0 0.000000000000000e+00
1358 1 0.000000000000000e+00
1358 2 0.000000000000000e+00
1359 0 0.000000000000000e+00
1359 1 0.000000000000000e+00
1359 2 0.000000000000000e+00
1360 0 0.000000000000000e+00
1360 1 0.000000000000000e+00
1360 2 0.000000000000000e+00
1361 0 0.000000000000000e+00
1361 1 0.000000000000000e+00
1361 2 0.000000000000000e+00
1362 0 0.000000000000000e+00
1362 1 0.000000000000000e+00
1362 2 0.000000000000000e+00
1363 0 0.000000000000000e+00
1363 1 0.000000000000000e+00
1363 2 0.000000000000000e+00
1364 0 0.000000000000000e+00
1364 1 0.000000000000000e+00
1364 2 0.000000000000000e+00
1365 0 0.000000000000000e+00
1365 1 0.000000000000000e+00
1365 2 0.000000000000000e+00
1366 0 0.000000000000000e+00
1366 1 0.000000000000000e+00
1366 2 0.000000000000000e+00
1367 0 0.000000000000000e+00
1367 1 0.000000000000000e+00
1367 2 0.000000000000000e+00
1368 0 0.000000000000000e+00
1368 1 0.000000000000000e+00
1368 2 0.000000000000000e+00
1369 0 0.000000000000000e+00
1369 1 0.000000000000000e+00
1369 2 0.000000000000000e+00
1370 0 0.000000000000000e+00
1370 1 0.000000000000000e+00
1370 2 0.000000000000000e+00
1371 0 0.000000000000000e+00
1371 1 0.000000000000000e+00
1371 2 0.000000000000000e+00
1372 0 0.000000000000000e+00
1372 1 0.000000000000000e+00
1372 2 0.000000000000000e+00
1373 0 0.000000000000000e+00
1373 1 0.000000000000000e+00
1373 2 0.000000000000000e+00
1374 0 0.000000000000000e+00
1374 1 0.000000000000000e+00
1374 2 0.000000000000000e+00
1375 0 0.000000000000000e+00
1375 1 0.000000000000000e+00
1375 2 0.000000000000000e+00
1376 0 0.000000000000000e+00
1376 1 0.000000000000000e+00
1376 2 0.000000000000000e+00
1377 0 0.000000000000000e+00
1377 1 0.000000000000000e+00
1377 2 0.000000000000000e+00
1378 0 0.000000000000000e+00
1378 1 0.000000000000000e+00
1378 2 0.000000000000000e+00
1379 0 0.000000000000000e+00
1379 1 0.000000000000000e+00
1379 2 0.000000000000000e+00
1380 0 0.000000000000000e+00
1380 1 0.000000000000000e+00
1380 2 0.000000000000000e+00
1381 0 0.000000000000000e+00
1381 1 0.000000000000000e+00
1381 2 0.000000000000000e+00
1382 0 0.000000000000000e+00
1382 1 0.000000000000000e+00
1382 2 0.000000000000000e+00
1383 0 0.000000000000000e+00
1383 1 0.000000000000000e+00
1383 2 0.000000000000000e+00
1384 0 0.000000000000000e+00
1384 1 0.000000000000000e+00
1384 2 0.000000000000000e+00
1385 0 0.000000000000000e+00
1385 1 0.000000000000000e+00
1385 2 0.000000000000000e+00
1386 0 0.000000000000000e+00
1386 1 0.000000000000000e+00
1386 2 0.000000000000000e+00
1387 0 0.000000000000000e+00
1387 1 0.000000000000000e+00
1387 2 0.000000000000000e+00
1388 0 0.000000000000000e+00
1388 1 0.000000000000000e+00
1388 2 0.000000000000000e+00
1389 0 0.000000000000000e+00
1389 1 0.000000000000000e+00
1389 2 0.000000000000000e+00
1390 0 0.000000000000000e+00
1390 1 0.000000000000000e+00
1390 2 0.000000000000000e+00
1391 0 0.000000000000000e+00
1391 1 0.000000000000000e+00
1391 2 0.000000000000000e+00
1392 0 0.000000000000000e+00
1392 1 0.000000000000000e+00
1392 2 0.000000000000000e+00
1393 0 0.000000000000000e+00
1393 1 0.000000000000000e+00
1393 2 0.000000000000000e+00
1435 0 0.000000000000000e+00
1435 1 0.000000000000000e+00
1435 2 0.000000000000000e+00
1436 0 0.000000000000000e+00
1436 1 0.000000000000000e+00
1436 2 0.000000000000000e+00
1437 0 0.000000000000000e+00
1437 1 0.000000000000000e+00
1437 2 0.000000000000000e+00
1438 0 0.000000000000000e+00
1438 1 0.000000000000000e+00
1438 2 0.000000000000000e+00
1439 0 0.000000000000000e+00
1439 1 0.000000000000000e+00
1439 2 0.000000000000000e+00
1440 0 0.000000000000000e+00
1440 1 0.000000000000000e+00
1440 2 0.000000000000000e+00
1441 0 0.000000000000000e+00
1441 1 0.000000000000000e+00
1441 2 0.000000000000000e+00
1442 0 0.000000000000000e+00
1442 1 0.000000000000000e+00
1442 2 0.000000000000000e+00
1443 0 0.000000000000000e+00
1443 1 0.000000000000000e+00
1443 2 0.000000000000000e+00
1444 0 0.000000000000000e+00
1444 1 0.000000000000000e+00
1444 2 0.000000000000000e+00
1445 0 0.000000000000000e+00
1445 1 0.000000000000000e+00
1445 2 0.000000000000000e+00
1446 0 0.000000000000000e+00
1446 1 0.000000000000000e+00
1446 2 0.000000000000000e+00
1447 0 0.000000000000000e+00
1447 1 0.000000000000000e+00
1447 2 0.000000000000000e+00
1448 0 0.000000000000000e+00
1448 1 0.000000000000000e+00
1448 2 0.000000000000000e+00
1449 0 0.000000000000000e+00
1449 1 0.000000000000000e+00
1449 2 0.000000000000000e+00
1450 0 0.000000000000000e+00
1450 1 0.000000000000000e+00
1450 2 0.000000000000000e+00
1451 0 0.000000000000000e+00
1451 1 0.000000000000000e+00
1451 2 0.000000000000000e+00
1452 0 0.000000000000000e+00
1452 1 0.000000000000000e+00
1452 2 0.000000000000000e+00
1453 0 0.000000000000000e+00
1453 1 0.000000000000000e+00
1453 2 0.000000000000000e+00
1454 0 0.000000000000000e+00
1454 1 0.000000000000000e+00
1454 2 0.000000000000000e+00
1455 0 0.000000000000000e+00
1455 1 0.000000000000000e+00
1455 2 0.000000000000000e+00
1456 0 0.000000000000000e+00
1456 1 0.000000000000000e+00
1456 2 0.000000000000000e+00
1457 0 0.000000000000000e+00
1457 1 0.000000000000000e+00
1457 2 0.000000000000000e+00
1458 0 0.000000000000000e+00
1458 1 0.000000000000000e+00
1458 2 0.000000000000000e+00
1459 0 0.000000000000000e+00
1459 1 0.000000000000000e+00
1459 2 0.000000000000000e+00
1460 0 0.000000000000000e+00
1460 1 0.000000000000000e+00
1460 2 0.000000000000000e+00
1461 0 0.000000000000000e+00
1461 1 0.000000000000000e+00
1461 2 0.000000000000000e+00
1462 0 0.000000000000000e+00
1462 1 0.000000000000000e+00
1462 2 0.000000000000000e+00
1463 0 0.000000000000000e+00
1463 1 0.000000000000000e+00
1463 2 0.000000000000000e+00
1464 0 0.000000000000000e+00
1464 1 0.000000000000000e+00
1464 2 0.000000000000000e+00
1465 0 0.000000000000000e+00
1465 1 0.000000000000000e+00
1465 2 0.000000000000000e+00
1466 0 0.000000000000000e+00
1466 1 0.000000000000000e+00
1466 2 0.000000000000000e+00
1467 0 0.000000000000000e+00
1467 1 0.000000000000000e+00
1467 2 0.000000000000000e+00
1468 0 0.000000000000000e+00
1468 1 0.000000000000000e+00
1468 2 0.000000000000000e+00
1469 0 0.000000000000000e+00
1469 1 0.000000000000000e+00
1469 2 0.000000000000000e+00
1470 0 0.000000000000000e+00
1470 1 0.000000000000000e+00
1470 2 0.000000000000000e+00
1471 0 0.000000000000000e+00
1471 1 0.000000000000000e+00
1471 2 0.000000000000000e+00
1472 0 0.000000000000000e+00
1472 1 0.000000000000000e+00
1472 2 0.000000000000000e+00
1473 0 0.000000000000000e+00
1473 1 0.000000000000000e+00
1473 2 0.000000000000000e+00
1474 0 0.000000000000000e+00
1474 1 0.000000000000000e+00
1474 2 0.000000000000000e+00
1475 0 0.000000000000000e+00
1475 1 0.000000000000000e+00
1475 2 0.000000000000000e+00
1517 0 0.000000000000000e+00
1517 1 0.000000000000000e+00
1517 2 0.000000000000000e+00
1518 0 0.000000000000000e+00
1518 1 0.000000000000000e+00
1518 2 0.000000000000000e+00
1519 0 0.000000000000000e+00
1519 1 0.000000000000000e+00
1519 2 0.000000000000000e+00
1520 0 0.000000000000000e+00
1520 1 0.000000000000000e+00
1520 2 0.000000000000000e+00
1521 0 0.000000000000000e+00
1521 1 0.000000000000000e+00
1521 2 0.000000000000000e+00
1522 0 0.000000000000000e+00
1522 1 0.000000000000000e+00
1522 2 0.000000000000000e+00
1523 0 0.000000000000000e+00
1523 1 0.000000000000000e+00
1523 2 0.000000000000000e+00
1524 0 0.000000000000000e+00
1524 1 0.000000000000000e+00
1524 2 0.000000000000000e+00
1525 0 0.000000000000000e+00
1525 1 0.000000000000000e+00
1525 2 0.000000000000000e+00
1526 0 0.000000000000000e+00
1526 1 0.000000000000000e+00
1526 2 0.000000000000000e+00
1527 0 0.000000000000000e+00
1527 1 0.000000000000000e+00
1527 2 0.000000000000000e+00
1528 0 0.000000000000000e+00
1528 1 0.000000000000000e+00
1528 2 0.000000000000000e+00
1529 0 0.000000000000000e+00
1529 1 0.000000000000000e+00
1529 2 0.000000000000000e+00
1530 0 0.000000000000000e+00
1530 1 0.000000000000000e+00
1530 2 0.000000000000000e+00
1531 0 0.000000000000000e+00
1531 1 0.000000000000000e+00
1531 2 0.000000000000000e+00
1532 0 0.000000000000000e+00
1532 1 0.000000000000000e+00
1532 2 0.000000000000000e+00
1533 0 0.000000000000000e+00
1533 1 0.000000000000000e+00
1533 2 0.000000000000000e+00
1534 0 0.000000000000000e+00
1534 1 0.000000000000000e+00
1534 2 0.000000000000000e+00
1535 0 0.000000000000000e+00
1535 1 0.000000000000000e+00
1535 2 0.000000000000000e+00
1536 0 0.000000000000000e+00
1536 1 0.000000000000000e+00
1536 2 0.000000000000000e+00
1537 0 0.000000000000000e+00
1537 1 0.000000000000000e+00
1537 2 0.000000000000000e+00
1538 0 0.000000000000000e+00
1538 1 0.000000000000000e+00
1538 2 0.000000000000000e+00
1539 0 0.000000000000000e+00
1539 1 0.000000000000000e+00
1539 2 0.000000000000000e+00
1540 0 0.000000000000000e+00
1540 1 0.000000000000000e+00
1540 2 0.000000000000000e+00
1541 0 0.000000000000000e+00
1541 1 0.000000000000000e+00
1541 2 0.000000000000000e+00
1542 0 0.000000000000000e+00
1542 1 0.000000000000000e+00
1542 2 0.000000000000000e+00
1543 0 0.000000000000000e+00
1543 1 0.000000000000000e+00
1543 2 0.000000000000000e+00
1544 0 0.000000000000000e+00
1544 1 0.000000000000000e+00
1544 2 0.000000000000000e+00
1545 0 0.000000000000000e+00
1545 1 0.000000000000000e+00
1545 2 0.000000000000000e+00
1546 0 0.000000000000000e+00
1546 1 0.000000000000000e+00
1546 2 0.000000000000000e+00
1547 0 0.000000000000000e+00
1547 1 0.000000000000000e+00
1547 2 0.000000000000000e+00
1548 0 0.000000000000000e+00
1548 1 0.000000000000000e+00
1548 2 0.000000000000000e+00
1549 0 0.000000000000000e+00
1549 1 0.000000000000000e+00
1549 2 0.000000000000000e+00
1550 0 0.000000000000000e+00
1550 1 0.000000000000000e+00
1550 2 0.000000000000000e+00
1551 0 0.000000000000000e+00
1551 1 0.000000000000000e+00
1551 2 0.000000000000000e+00
1552 0 0.000000000000000e+00
1552 1 0.000000000000000e+00
1552 2 0.000000000000000e+00
1553 0 0.000000000000000e+00
1553 1 0.000000000000000e+00
1553 2 0.000000000000000e+00
1554 0 0.000000000000000e+00
1554 1 0.000000000000000e+00
1554 2 0.000000000000000e+00
1555 0 0.000000000000000e+00
1555 1 0.000000000000000e+00
1555 2 0.000000000000000e+00
1556 0 0.000000000000000e+00
1556 1 0.000000000000000e+00
1556 2 0.000000000000000e+00
1557 0 0.000000000000000e+00
1557 1 0.000000000000000e+00
1557 2 0.000000000000000e+00
1599 0 0.000000000000000e+00
1599 1 0.000000000000000e+00
1599 2 0.000000000000000e+00
1600 0 0.000000000000000e+00
1600 1 0.000000000000000e+00
1600 2 0.000000000000000e+00
1601 0 0.000000000000000e+00
1601 1 0.000000000000000e+00
1601 2 0.000000000000000e+00
1602 0 0.000000000000000e+00
1602 1 0.000000000000000e+00
1602 2 0.000000000000000e+00
1603 0 0.000000000000000e+00
1603 1 0.000000000000000e+00
1603 2 0.000000000000000e+00
1604 0 0.000000000000000e+00
1604 1 0.000000000000000e+00
1604 2 0.000000000000000e+00
1605 0 0.000000000000000e+00
1605 1 0.000000000000000e+00
1605 2 0.000000000000000e+00
1606 0 0.000000000000000e+00
1606 1 0.000000000000000e+00
1606 2 0.000000000000000e+00
1607 0 0.000000000000000e+00
1607 1 0.000000000000000e+00
1607 2 0.000000000000000e+00
1608 0 0.000000000000000e+00
1608 1 0.000000000000000e+00
1608 2 0.000000000000000e+00
1609 0 0.000000000000000e+00
1609 1 0.000000000000000e+00
1609 2 0.000000000000000e+00
1610 0 0.000000000000000e+00
1610 1 0.000000000000000e+00
1610 2 0.000000000000000e+00
1611 0 0.000000000000000e+00
1611 1 0.000000000000000e+00
1611 2 0.000000000000000e+00
1612 0 0.000000000000000e+00
1612 1 0.000000000000000e+00
1612 2 0.000000000000000e+00
1613 0 0.000000000000000e+00
1613 1 0.000000000000000e+00
1613 2 0.000000000000000e+00
1614 0 0.000000000000000e+00
1614 1 0.000000000000000e+00
1614 2 0.000000000000000e+00
1615 0 0.000000000000000e+00
1615 1 0.000000000000000e+00
1615 2 0.000000000000000e+00
1616 0 0.000000000000000e+00
1616 1 0.000000000000000e+00
1616 2 0.000000000000000e+00
1617 0 0.000000000000000e+00
1617 1 0.000000000000000e+00
1617 2 0.000000000000000e+00
1618 0 0.000000000000000e+00
